eta_almacenamiento,eta_temporal_real,diferencia_absoluta
1.2986109994810386,1.2986109994810386,0.0
1.591806707993769,1.591806707993769,0.0
1.3726524769048645,1.3726524769048645,0.0
0.560083976868346,0.560083976868346,0.0
1.6024319667551086,1.6024319667551086,0.0
1.5577652684321832,1.5577652684321832,0.0
1.076803663861004,1.076803663861004,0.0
1.238524069700209,1.238524069700209,0.0
1.6583857675514466,1.6583857675514466,0.0
1.8353756673807289,1.8353756673807289,0.0
1.1502995915406855,1.1502995915406855,0.0
1.5062813355962714,1.5062813355962714,0.0
1.1040033424632643,1.1040033424632643,0.0
1.9442702113002488,1.9442702113002488,0.0
0.27780211457503656,0.27780211457503656,0.0
0.21047803341611654,0.21047803341611654,0.0
1.7093562382718381,1.7093562382718381,0.0
0.8805037391579632,0.8805037391579632,0.0
0.6815729920609034,0.6815729920609034,0.0
1.7415188956463268,1.7415188956463268,0.0
1.4467533165249793,1.4467533165249793,0.0
1.523408160113206,1.523408160113206,0.0
1.2510849245337223,1.2510849245337223,0.0
1.0716719557218963,1.0716719557218963,0.0
1.3713757358495633,1.3713757358495633,0.0
0.8872296455445069,0.8872296455445069,0.0
1.4372127851018555,1.4372127851018555,0.0
1.2377228803536888,1.2377228803536888,0.0
1.2935734149137412,1.2935734149137412,0.0
0.8921323086856688,0.8921323086856688,0.0
1.0306281586566628,1.0306281586566628,0.0
1.4692335885979033,1.4692335885979033,0.0
1.2270459160461042,1.2270459160461042,0.0
0.5649446999764388,0.5649446999764388,0.0
1.047448136491183,1.047448136491183,0.0
1.652847138892407,1.652847138892407,0.0
1.6847541833185138,1.6847541833185138,0.0
1.8236552297125914,1.8236552297125914,0.0
1.7567060341341152,1.7567060341341152,0.0
1.3677131209655968,1.3677131209655968,0.0
0.7703270631961168,0.7703270631961168,0.0
1.5416343157011267,1.5416343157011267,0.0
1.1778518791076882,1.1778518791076882,0.0
1.7321109936073535,1.7321109936073535,0.0
1.2356625035587012,1.2356625035587012,0.0
0.923637919578747,0.923637919578747,0.0
1.4927918729528284,1.4927918729528284,0.0
1.5843115243152663,1.5843115243152663,0.0
1.8834642969422433,1.8834642969422433,0.0
1.2568792737035912,1.2568792737035912,0.0
1.4021897223899367,1.4021897223899367,0.0
1.2821997920169608,1.2821997920169608,0.0
1.4433932693719935,1.4433932693719935,0.0
1.395437515046227,1.395437515046227,0.0
1.495879381276454,1.495879381276454,0.0
1.2003558334067497,1.2003558334067497,0.0
1.5559996906852636,1.5559996906852636,0.0
1.6779089291139848,1.6779089291139848,0.0
0.6737015979851142,0.6737015979851142,0.0
1.2537708912810681,1.2537708912810681,0.0
1.0003187820759625,1.0003187820759625,0.0
0.7648342327650104,0.7648342327650104,0.0
1.2502339530703694,1.2502339530703694,0.0
1.1601342054036186,1.1601342054036186,0.0
0.682628164834723,0.682628164834723,0.0
1.3019325932083934,1.3019325932083934,0.0
1.883723484192246,1.883723484192246,0.0
1.7020925436423477,1.7020925436423477,0.0
1.488383426379813,1.488383426379813,0.0
1.7847798520439557,1.7847798520439557,0.0
0.8829357922517944,0.8829357922517944,0.0
1.3035496191292744,1.3035496191292744,0.0
1.133017633479293,1.133017633479293,0.0
1.7308548999484399,1.7308548999484399,0.0
1.319902271348664,1.319902271348664,0.0
0.7044715109182319,0.7044715109182319,0.0
1.4961203609752252,1.4961203609752252,0.0
0.9138561043473906,0.9138561043473906,0.0
1.3693516594376378,1.3693516594376378,0.0
1.646323975080404,1.646323975080404,0.0
0.6150355000421552,0.6150355000421552,0.0
1.4470039298750512,1.4470039298750512,0.0
1.5307687060480362,1.5307687060480362,0.0
1.9228062244005022,1.9228062244005022,0.0
1.6094629746624967,1.6094629746624967,0.0
0.8075481330843722,0.8075481330843722,0.0
1.5753868892691638,1.5753868892691638,0.0
1.3797932020789467,1.3797932020789467,0.0
1.3699442705621603,1.3699442705621603,0.0
1.0732234559549234,1.0732234559549234,0.0
1.4424152834079218,1.4424152834079218,0.0
1.4955389226508322,1.4955389226508322,0.0
1.513279402251554,1.513279402251554,0.0
1.2556671358822311,1.2556671358822311,0.0
1.0594265276577253,1.0594265276577253,0.0
1.231753290603549,1.231753290603549,0.0
0.9011159200059067,0.9011159200059067,0.0
1.4078690401056244,1.4078690401056244,0.0
1.5542172479302547,1.5542172479302547,0.0
1.0847869485113493,1.0847869485113493,0.0
1.464103796688742,1.464103796688742,0.0
0.7334540698546267,0.7334540698546267,0.0
1.0908515258663878,1.0908515258663878,0.0
1.7215559238929068,1.7215559238929068,0.0
1.649222631714963,1.649222631714963,0.0
1.1638847626348703,1.1638847626348703,0.0
0.8176810683366368,0.8176810683366368,0.0
1.1345302919433848,1.1345302919433848,0.0
1.5420804951518856,1.5420804951518856,0.0
1.8996003078254007,1.8996003078254007,0.0
1.4569686469817191,1.4569686469817191,0.0
0.7919301223474089,0.7919301223474089,0.0
1.418930093074371,1.418930093074371,0.0
1.93855277298326,1.93855277298326,0.0
1.5945860454318719,1.5945860454318719,0.0
1.4627100834929994,1.4627100834929994,0.0
1.553043906493786,1.553043906493786,0.0
0.12471648224673833,0.12471648224673833,0.0
1.2862949743925658,1.2862949743925658,0.0
1.389721580581345,1.389721580581345,0.0
0.709118759375915,0.709118759375915,0.0
1.7596027952359727,1.7596027952359727,0.0
2.0035549086343005,2.0035549086343005,0.0
1.497553330945372,1.497553330945372,0.0
1.1585259738462124,1.1585259738462124,0.0
1.3930207076658991,1.3930207076658991,0.0
1.7072799639833305,1.7072799639833305,0.0
1.8847897018661568,1.8847897018661568,0.0
