n_original,n_relleno_cola,n_efectivo,cola_target_constante,empates_intermedios
97,0,97,False,42
798,0,798,False,105
146,0,146,False,19
571,0,571,False,134
653,0,653,False,249
413,0,413,False,64
233,0,233,False,22
309,0,309,False,36
161,0,161,False,4
364,0,364,False,54
447,0,447,False,65
220,0,220,False,2
186,0,186,False,9
2297,0,2297,False,676
286,0,286,False,31
575,0,575,False,45
219,0,219,False,26
210,0,210,False,2
680,0,680,False,109
185,0,185,False,5
496,0,496,False,34
254,0,254,False,14
477,0,477,False,81
1532,1,1531,True,1041
179,0,179,False,3
439,0,439,False,23
192,0,192,False,2
747,0,747,False,132
314,0,314,False,40
215,0,215,False,23
426,0,426,False,28
458,0,458,False,24
368,0,368,False,51
188,0,188,False,2
197,0,197,False,2
288,0,288,False,10
458,0,458,False,212
272,0,272,False,64
369,0,369,False,49
399,0,399,False,20
562,0,562,False,95
301,0,301,False,36
1728,1,1727,True,930
294,0,294,False,7
294,0,294,False,36
367,0,367,False,58
678,0,678,False,179
61,0,61,False,16
370,0,370,False,23
241,0,241,False,117
136,0,136,False,6
352,0,352,False,26
599,0,599,False,53
706,0,706,False,102
243,0,243,False,10
141,0,141,False,0
1394,0,1394,False,361
861,0,861,False,322
374,0,374,False,40
305,0,305,False,33
46,0,46,False,14
301,0,301,False,34
596,0,596,False,84
1051,0,1051,False,85
127,0,127,False,43
898,0,898,False,342
1334,0,1334,False,533
45,0,45,False,14
165,0,165,False,7
634,0,634,False,89
315,0,315,False,37
203,0,203,False,9
1020,0,1020,False,97
98,0,98,False,17
492,0,492,False,53
93,0,93,False,0
250,0,250,False,26
361,0,361,False,25
396,0,396,False,33
255,0,255,False,9
256,0,256,False,10
341,0,341,False,44
486,0,486,False,64
747,0,747,False,104
32,0,32,False,7
428,0,428,False,53
77,0,77,False,20
129,0,129,False,8
645,0,645,False,92
117,0,117,False,0
122,0,122,False,21
232,0,232,False,22
12,0,12,False,0
599,0,599,False,234
1111,0,1111,False,73
287,0,287,False,36
124,0,124,False,1
263,0,263,False,19
88,0,88,False,22
265,0,265,False,16
50,0,50,False,15
34,0,34,False,6
1144,0,1144,False,381
734,0,734,False,107
2272,0,2272,False,590
333,0,333,False,51
426,0,426,False,47
741,0,741,False,251
1550,0,1550,False,538
278,0,278,False,37
340,0,340,False,29
742,0,742,False,109
254,0,254,False,28
1165,0,1165,False,113
571,0,571,False,84
1163,0,1163,False,341
47,0,47,False,11
308,0,308,False,14
364,0,364,False,63
479,0,479,False,80
306,0,306,False,31
341,0,341,False,37
482,0,482,False,63
301,0,301,False,128
515,0,515,False,86
662,0,662,False,77
46,0,46,False,11
634,0,634,False,96
48,0,48,False,16
400,0,400,False,43
298,0,298,False,11
241,0,241,False,4
273,0,273,False,4
731,0,731,False,193
931,0,931,False,324
171,0,171,False,2
846,0,846,False,54
170,0,170,False,8
749,0,749,False,108
133,0,133,False,4
980,0,980,False,299
570,0,570,False,76
571,0,571,False,68
2313,0,2313,False,574
614,0,614,False,240
548,0,548,False,80
599,0,599,False,240
644,0,644,False,127
469,0,469,False,77
349,0,349,False,50
692,0,692,False,137
306,0,306,False,13
691,0,691,False,83
1197,0,1197,False,633
274,0,274,False,9
216,0,216,False,11
473,0,473,False,55
77,0,77,False,20
952,0,952,False,495
632,0,632,False,103
176,0,176,False,0
1590,0,1590,False,663
74,0,74,False,20
728,0,728,False,190
612,0,612,False,218
530,0,530,False,63
357,0,357,False,39
560,0,560,False,83
669,0,669,False,92
652,0,652,False,111
691,0,691,False,121
426,0,426,False,76
277,0,277,False,3
49,0,49,False,15
669,0,669,False,244
321,0,321,False,9
214,0,214,False,9
266,0,266,False,39
244,0,244,False,15
1158,0,1158,False,387
645,0,645,False,84
279,0,279,False,27
321,0,321,False,14
205,0,205,False,3
420,0,420,False,61
30,0,30,False,4
480,0,480,False,64
414,0,414,False,89
496,0,496,False,26
696,0,696,False,238
261,0,261,False,12
325,0,325,False,35
833,0,833,False,53
49,0,49,False,13
38,0,38,False,0
967,0,967,False,507
496,0,496,False,146
254,0,254,False,2
556,0,556,False,45
1205,0,1205,False,96
272,0,272,False,41
49,0,49,False,13
944,0,944,False,133
2077,0,2077,False,514
271,0,271,False,40
271,0,271,False,11
402,0,402,False,55
900,0,900,False,81
140,0,140,False,59
172,0,172,False,5
82,0,82,False,10
741,0,741,False,122
333,0,333,False,20
306,0,306,False,95
576,0,576,False,108
606,0,606,False,153
492,0,492,False,43
604,0,604,False,101
412,0,412,False,106
413,0,413,False,50
312,0,312,False,36
209,0,209,False,27
551,0,551,False,40
48,0,48,False,15
338,0,338,False,43
794,0,794,False,141
825,0,825,False,219
295,0,295,False,31
416,0,416,False,12
1234,0,1234,False,217
45,0,45,False,11
356,0,356,False,7
105,0,105,False,0
371,0,371,False,22
602,0,602,False,132
1135,0,1135,False,193
1154,0,1154,False,385
87,0,87,False,14
1794,0,1794,False,534
266,0,266,False,34
1090,0,1090,False,365
288,0,288,False,6
1016,0,1016,False,83
77,0,77,False,22
655,0,655,False,90
1382,0,1382,False,554
176,0,176,False,7
329,0,329,False,8
171,0,171,False,5
375,0,375,False,49
387,0,387,False,58
722,0,722,False,96
1762,0,1762,False,553
253,0,253,False,29
499,0,499,False,134
201,0,201,False,17
47,0,47,False,8
581,0,581,False,87
459,0,459,False,55
857,0,857,False,165
794,0,794,False,272
488,0,488,False,49
403,0,403,False,12
472,0,472,False,59
148,0,148,False,10
508,0,508,False,60
550,0,550,False,80
406,0,406,False,49
227,0,227,False,6
383,0,383,False,104
93,0,93,False,11
298,0,298,False,10
478,0,478,False,24
772,0,772,False,110
430,0,430,False,57
314,0,314,False,7
242,0,242,False,24
221,0,221,False,10
468,0,468,False,51
470,0,470,False,56
982,0,982,False,78
367,0,367,False,29
206,0,206,False,2
290,0,290,False,37
84,0,84,False,27
576,0,576,False,40
1030,0,1030,False,93
82,0,82,False,12
611,0,611,False,144
720,0,720,False,129
290,0,290,False,29
531,0,531,False,66
920,0,920,False,160
318,0,318,False,8
159,0,159,False,3
279,0,279,False,35
142,0,142,False,3
81,0,81,False,20
423,0,423,False,11
91,0,91,False,39
454,0,454,False,24
881,0,881,False,189
269,0,269,False,9
170,0,170,False,4
555,0,555,False,71
388,0,388,False,61
142,0,142,False,58
242,0,242,False,20
634,0,634,False,74
130,0,130,False,3
600,0,600,False,118
327,0,327,False,68
707,0,707,False,256
117,0,117,False,19
397,0,397,False,54
676,0,676,False,91
511,0,511,False,64
637,0,637,False,82
142,0,142,False,60
473,0,473,False,33
366,0,366,False,12
304,0,304,False,35
330,0,330,False,40
51,0,51,False,13
408,0,408,False,29
178,0,178,False,6
324,0,324,False,25
243,0,243,False,24
239,0,239,False,4
603,0,603,False,80
151,0,151,False,3
78,0,78,False,20
653,0,653,False,85
318,0,318,False,38
126,0,126,False,4
747,0,747,False,271
669,0,669,False,76
727,0,727,False,232
302,0,302,False,35
376,0,376,False,23
929,0,929,False,162
1171,0,1171,False,507
475,0,475,False,127
298,0,298,False,41
903,0,903,False,81
857,0,857,False,312
530,1,529,True,279
272,0,272,False,11
409,0,409,False,11
1013,0,1013,False,129
659,0,659,False,99
68,0,68,False,16
52,0,52,False,17
281,0,281,False,5
289,0,289,False,27
1140,0,1140,False,406
335,0,335,False,49
490,0,490,False,56
79,0,79,False,24
711,0,711,False,95
551,0,551,False,74
84,0,84,False,0
47,0,47,False,15
1088,0,1088,False,64
346,0,346,False,30
551,0,551,False,75
491,0,491,False,59
410,0,410,False,15
1130,0,1130,False,99
121,0,121,False,25
952,0,952,False,78
49,0,49,False,10
1237,0,1237,False,333
890,0,890,False,313
290,0,290,False,26
791,0,791,False,138
385,0,385,False,51
1722,0,1722,False,456
167,0,167,False,75
575,0,575,False,135
977,0,977,False,86
275,0,275,False,4
107,0,107,False,40
734,0,734,False,54
667,0,667,False,104
939,0,939,False,344
343,0,343,False,22
637,0,637,False,129
961,0,961,False,71
644,0,644,False,108
457,0,457,False,21
82,0,82,False,23
44,0,44,False,12
248,0,248,False,24
875,0,875,False,75
60,0,60,False,8
272,0,272,False,29
351,0,351,False,35
552,0,552,False,80
182,0,182,False,1
425,0,425,False,20
700,0,700,False,102
478,0,478,False,155
2060,0,2060,False,661
1145,0,1145,False,387
424,0,424,False,63
473,0,473,False,75
528,0,528,False,66
413,0,413,False,73
325,0,325,False,9
266,0,266,False,8
278,0,278,False,18
152,0,152,False,20
170,0,170,False,1
816,0,816,False,150
252,0,252,False,5
46,0,46,False,9
591,0,591,False,53
979,0,979,False,98
75,0,75,False,15
1158,0,1158,False,130
906,0,906,False,224
273,0,273,False,9
288,0,288,False,19
83,0,83,False,10
697,0,697,False,124
137,0,137,False,6
845,0,845,False,307
475,0,475,False,51
78,0,78,False,24
403,0,403,False,39
50,0,50,False,15
1065,0,1065,False,250
411,0,411,False,14
464,0,464,False,18
677,0,677,False,85
678,0,678,False,91
1270,0,1270,False,107
42,0,42,False,10
604,0,604,False,198
167,0,167,False,1
481,0,481,False,58
335,0,335,False,17
522,0,522,False,35
642,0,642,False,88
742,0,742,False,127
147,0,147,False,68
816,0,816,False,85
172,0,172,False,66
132,0,132,False,3
520,0,520,False,109
437,0,437,False,32
675,0,675,False,89
477,0,477,False,63
149,0,149,False,24
641,0,641,False,72
287,0,287,False,21
232,0,232,False,10
736,0,736,False,259
233,0,233,False,11
1154,0,1154,False,105
315,0,315,False,8
401,0,401,False,56
1767,0,1767,False,674
620,0,620,False,92
1042,0,1042,False,240
43,0,43,False,11
169,0,169,False,1
294,0,294,False,24
768,0,768,False,211
908,0,908,False,73
134,0,134,False,0
1032,0,1032,False,430
146,0,146,False,3
1176,1,1175,True,631
1016,0,1016,False,294
761,0,761,False,259
168,0,168,False,103
863,0,863,False,267
163,0,163,False,1
295,0,295,False,27
65,0,65,False,23
279,0,279,False,3
51,0,51,False,14
415,0,415,False,44
120,0,120,False,1
511,0,511,False,50
1161,0,1161,False,385
701,0,701,False,188
49,0,49,False,18
1099,0,1099,False,370
941,0,941,False,110
56,0,56,False,13
698,1,697,True,392
761,0,761,False,278
212,0,212,False,2
168,0,168,False,5
1064,0,1064,False,370
1047,0,1047,False,96
762,0,762,False,60
52,0,52,False,10
704,0,704,False,246
126,0,126,False,36
62,0,62,False,20
304,0,304,False,34
368,0,368,False,21
557,0,557,False,77
667,0,667,False,89
595,0,595,False,95
233,0,233,False,28
130,0,130,False,14
223,0,223,False,33
683,0,683,False,113
372,0,372,False,125
523,0,523,False,59
128,0,128,False,27
497,0,497,False,61
719,0,719,False,231
1231,0,1231,False,344
271,0,271,False,9
1057,0,1057,False,187
365,0,365,False,10
40,0,40,False,0
87,0,87,False,37
269,0,269,False,9
351,0,351,False,33
1128,0,1128,False,184
229,0,229,False,31
853,0,853,False,323
765,0,765,False,260
1477,0,1477,False,364
180,0,180,False,15
207,0,207,False,7
680,0,680,False,121
393,0,393,False,45
194,0,194,False,2
322,0,322,False,23
601,0,601,False,141
283,0,283,False,26
359,0,359,False,9
601,0,601,False,84
35,0,35,False,10
282,0,282,False,39
716,0,716,False,284
64,0,64,False,14
765,0,765,False,194
181,0,181,False,29
1005,0,1005,False,293
628,0,628,False,78
918,0,918,False,191
628,0,628,False,83
729,0,729,False,195
1165,0,1165,False,389
1087,0,1087,False,114
216,0,216,False,31
137,0,137,False,6
472,0,472,False,50
389,0,389,False,50
326,0,326,False,7
370,0,370,False,62
179,0,179,False,5
529,0,529,False,60
744,0,744,False,245
499,0,499,False,58
363,0,363,False,65
49,0,49,False,13
374,0,374,False,126
130,0,130,False,13
455,0,455,False,24
793,0,793,False,132
385,0,385,False,126
137,0,137,False,26
1081,0,1081,False,306
52,0,52,False,10
1095,0,1095,False,88
700,0,700,False,191
745,0,745,False,109
619,0,619,False,182
666,0,666,False,88
665,0,665,False,77
204,0,204,False,11
316,0,316,False,15
160,0,160,False,0
594,0,594,False,115
1123,0,1123,False,166
256,0,256,False,15
192,0,192,False,2
368,0,368,False,10
318,0,318,False,50
236,0,236,False,8
434,0,434,False,25
305,0,305,False,33
347,0,347,False,44
554,0,554,False,65
319,0,319,False,31
185,0,185,False,2
612,0,612,False,75
978,0,978,False,339
146,0,146,False,27
44,0,44,False,13
1356,1,1355,True,785
31,0,31,False,7
119,0,119,False,3
1109,0,1109,False,269
357,0,357,False,47
1096,0,1096,False,264
1068,0,1068,False,392
400,0,400,False,48
167,0,167,False,1
83,0,83,False,28
137,0,137,False,3
1148,0,1148,False,185
631,0,631,False,88
428,0,428,False,14
791,0,791,False,349
33,0,33,False,0
1360,0,1360,False,355
71,0,71,False,22
572,0,572,False,82
199,0,199,False,15
1058,0,1058,False,244
701,0,701,False,116
202,0,202,False,4
1540,1,1539,True,930
411,0,411,False,46
404,0,404,False,11
611,0,611,False,92
208,0,208,False,8
1434,0,1434,False,591
525,0,525,False,59
299,0,299,False,55
423,0,423,False,45
858,0,858,False,178
766,0,766,False,156
45,0,45,False,16
320,0,320,False,33
486,0,486,False,91
275,0,275,False,15
811,0,811,False,143
317,0,317,False,52
859,0,859,False,265
329,0,329,False,25
264,0,264,False,29
354,0,354,False,10
534,0,534,False,95
350,0,350,False,38
590,0,590,False,103
1173,0,1173,False,504
263,0,263,False,74
268,0,268,False,9
143,0,143,False,0
48,0,48,False,14
801,0,801,False,160
273,0,273,False,33
191,0,191,False,2
484,0,484,False,54
896,0,896,False,244
62,0,62,False,4
351,0,351,False,9
460,0,460,False,60
124,0,124,False,10
706,0,706,False,179
93,0,93,False,28
30,0,30,False,5
584,0,584,False,65
1215,0,1215,False,305
50,0,50,False,14
667,0,667,False,96
213,0,213,False,1
753,0,753,False,91
1576,0,1576,False,655
1080,0,1080,False,156
296,0,296,False,25
761,0,761,False,130
644,0,644,False,87
356,0,356,False,54
378,0,378,False,62
284,0,284,False,12
943,0,943,False,88
334,0,334,False,33
83,0,83,False,8
287,0,287,False,36
613,0,613,False,179
532,0,532,False,136
78,0,78,False,25
225,0,225,False,5
142,0,142,False,0
390,0,390,False,43
1150,0,1150,False,186
620,0,620,False,69
755,0,755,False,254
228,0,228,False,6
315,0,315,False,38
219,0,219,False,9
47,0,47,False,15
33,0,33,False,0
784,0,784,False,112
559,0,559,False,225
43,0,43,False,12
284,0,284,False,21
282,0,282,False,88
216,0,216,False,12
371,0,371,False,27
765,0,765,False,142
638,0,638,False,81
68,0,68,False,15
923,0,923,False,207
880,0,880,False,145
1024,0,1024,False,258
574,0,574,False,197
427,0,427,False,40
1046,0,1046,False,97
272,0,272,False,25
254,0,254,False,15
36,0,36,False,12
610,0,610,False,238
384,0,384,False,47
46,0,46,False,9
266,0,266,False,9
605,0,605,False,96
204,0,204,False,32
724,0,724,False,123
770,0,770,False,64
1085,0,1085,False,171
759,0,759,False,135
214,0,214,False,0
461,0,461,False,26
490,0,490,False,54
292,0,292,False,7
49,0,49,False,18
310,0,310,False,37
372,0,372,False,62
859,0,859,False,324
372,0,372,False,40
306,0,306,False,33
42,0,42,False,16
299,0,299,False,6
215,0,215,False,6
448,0,448,False,25
2125,0,2125,False,470
1201,0,1201,False,305
534,0,534,False,94
78,0,78,False,17
792,0,792,False,137
936,0,936,False,345
384,0,384,False,46
147,0,147,False,0
252,0,252,False,22
99,0,99,False,4
682,0,682,False,166
514,0,514,False,39
220,0,220,False,6
219,0,219,False,33
285,0,285,False,38
173,0,173,False,0
269,0,269,False,24
292,0,292,False,35
211,0,211,False,4
263,0,263,False,53
273,0,273,False,23
328,0,328,False,9
520,0,520,False,46
137,0,137,False,66
502,0,502,False,58
666,0,666,False,90
253,0,253,False,11
452,0,452,False,22
728,0,728,False,93
309,0,309,False,36
1220,0,1220,False,353
146,0,146,False,3
243,0,243,False,5
657,0,657,False,246
1179,0,1179,False,101
655,0,655,False,95
646,0,646,False,88
258,0,258,False,26
354,0,354,False,38
308,0,308,False,34
530,0,530,False,95
2093,0,2093,False,585
1441,0,1441,False,495
804,0,804,False,125
793,0,793,False,146
1229,0,1229,False,118
1127,0,1127,False,196
285,0,285,False,28
583,0,583,False,84
519,0,519,False,63
669,0,669,False,99
455,0,455,False,24
642,0,642,False,89
919,0,919,False,89
2154,0,2154,False,523
898,0,898,False,160
221,0,221,False,4
280,0,280,False,31
42,0,42,False,13
31,0,31,False,6
1082,0,1082,False,450
300,0,300,False,6
280,0,280,False,15
450,0,450,False,102
325,0,325,False,22
437,0,437,False,20
597,0,597,False,98
200,0,200,False,36
1745,0,1745,False,503
170,0,170,False,0
127,0,127,False,1
294,0,294,False,20
285,0,285,False,33
1022,0,1022,False,113
80,0,80,False,25
506,0,506,False,57
51,0,51,False,14
874,0,874,False,71
84,0,84,False,36
378,0,378,False,45
428,0,428,False,56
228,0,228,False,42
558,0,558,False,62
260,0,260,False,12
487,0,487,False,60
128,0,128,False,43
355,0,355,False,39
408,0,408,False,11
317,0,317,False,40
206,0,206,False,2
230,0,230,False,21
380,0,380,False,48
277,0,277,False,3
484,0,484,False,53
605,0,605,False,84
511,0,511,False,50
622,0,622,False,117
244,0,244,False,11
1009,0,1009,False,299
524,0,524,False,67
490,0,490,False,61
1206,0,1206,False,85
635,0,635,False,74
278,0,278,False,5
63,0,63,False,5
322,0,322,False,31
1264,0,1264,False,124
400,0,400,False,104
372,0,372,False,126
312,0,312,False,18
246,0,246,False,27
399,0,399,False,30
519,0,519,False,58
1170,0,1170,False,345
561,0,561,False,70
583,0,583,False,227
420,0,420,False,24
344,0,344,False,48
1017,0,1017,False,93
69,0,69,False,17
1144,0,1144,False,194
89,0,89,False,27
725,0,725,False,234
392,0,392,False,43
407,0,407,False,11
495,0,495,False,146
355,0,355,False,21
486,0,486,False,31
703,0,703,False,80
692,0,692,False,121
456,0,456,False,51
96,0,96,False,18
931,0,931,False,74
73,0,73,False,23
622,0,622,False,82
1233,0,1233,False,116
81,0,81,False,17
759,0,759,False,342
272,1,271,True,138
138,0,138,False,22
290,0,290,False,32
1424,0,1424,False,388
682,0,682,False,78
49,0,49,False,4
491,0,491,False,54
337,0,337,False,43
455,0,455,False,62
378,0,378,False,50
794,0,794,False,124
682,0,682,False,98
570,0,570,False,69
1208,0,1208,False,294
764,0,764,False,258
909,0,909,False,80
349,0,349,False,24
361,0,361,False,7
294,0,294,False,9
698,0,698,False,114
442,0,442,False,70
1283,0,1283,False,340
585,0,585,False,69
373,0,373,False,12
866,0,866,False,77
573,0,573,False,197
480,0,480,False,28
995,0,995,False,132
593,0,593,False,61
581,0,581,False,114
626,0,626,False,90
548,0,548,False,79
734,0,734,False,60
488,0,488,False,68
948,0,948,False,91
