n_puntos,ya_ordenado,n_inversiones,n_empates_temporales,frac_inversiones
1154,True,0,108,0.0
789,True,0,140,0.0
435,True,0,54,0.0
1011,True,0,324,0.0
544,True,0,79,0.0
360,True,0,45,0.0
463,True,0,58,0.0
67,True,0,20,0.0
699,True,0,288,0.0
758,True,0,127,0.0
1164,True,0,342,0.0
91,True,0,42,0.0
94,True,0,37,0.0
682,True,0,98,0.0
338,True,0,31,0.0
708,True,0,118,0.0
305,True,0,31,0.0
186,True,0,3,0.0
67,True,0,20,0.0
336,True,0,29,0.0
73,True,0,22,0.0
542,True,0,82,0.0
720,True,0,185,0.0
223,True,0,2,0.0
341,True,0,42,0.0
1136,True,0,191,0.0
200,True,0,54,0.0
208,True,0,8,0.0
56,True,0,15,0.0
287,True,0,17,0.0
56,True,0,21,0.0
228,True,0,12,0.0
105,True,0,4,0.0
223,True,0,10,0.0
563,True,0,138,0.0
194,True,0,2,0.0
501,True,0,57,0.0
603,True,0,55,0.0
46,True,0,13,0.0
163,True,0,0,0.0
205,True,0,3,0.0
700,True,0,144,0.0
718,True,0,97,0.0
1503,True,0,227,0.0
83,True,0,21,0.0
880,True,0,149,0.0
253,True,0,13,0.0
626,True,0,90,0.0
443,True,0,51,0.0
972,True,0,339,0.0
536,True,0,100,0.0
414,True,0,51,0.0
394,True,0,165,0.0
737,True,0,259,0.0
327,True,0,32,0.0
86,True,0,39,0.0
390,True,0,24,0.0
406,True,0,30,0.0
173,True,0,6,0.0
332,True,0,33,0.0
233,True,0,29,0.0
644,True,0,84,0.0
1022,True,0,159,0.0
1159,True,0,112,0.0
1168,True,0,501,0.0
366,True,0,50,0.0
741,True,0,255,0.0
588,True,0,136,0.0
384,True,0,104,0.0
45,True,0,15,0.0
581,True,0,70,0.0
231,True,0,11,0.0
1272,True,0,331,0.0
277,True,0,4,0.0
610,True,0,85,0.0
446,True,0,60,0.0
1312,True,0,350,0.0
571,True,0,74,0.0
459,True,0,54,0.0
546,True,0,80,0.0
278,True,0,32,0.0
30,True,0,0,0.0
315,True,0,40,0.0
1470,True,0,481,0.0
550,True,0,79,0.0
273,True,0,33,0.0
465,True,0,63,0.0
1315,True,0,535,0.0
444,True,0,46,0.0
163,True,0,55,0.0
577,True,0,135,0.0
445,True,0,16,0.0
662,True,0,86,0.0
186,True,0,3,0.0
404,True,0,105,0.0
687,True,0,230,0.0
302,True,0,30,0.0
667,True,0,87,0.0
305,True,0,41,0.0
1083,True,0,172,0.0
295,True,0,40,0.0
196,True,0,2,0.0
731,True,0,99,0.0
545,True,0,72,0.0
169,True,0,1,0.0
423,True,0,77,0.0
947,True,0,341,0.0
418,True,0,11,0.0
147,True,0,53,0.0
54,True,0,12,0.0
1096,True,0,120,0.0
148,True,0,3,0.0
942,True,0,112,0.0
33,True,0,10,0.0
351,True,0,37,0.0
554,True,0,53,0.0
247,True,0,5,0.0
702,True,0,121,0.0
89,True,0,17,0.0
466,True,0,22,0.0
200,True,0,14,0.0
1494,True,0,379,0.0
423,True,0,64,0.0
362,True,0,9,0.0
154,True,0,19,0.0
392,True,0,104,0.0
595,True,0,75,0.0
276,True,0,4,0.0
568,True,0,66,0.0
634,True,0,117,0.0
952,True,0,96,0.0
51,True,0,13,0.0
243,True,0,10,0.0
592,True,0,93,0.0
535,True,0,51,0.0
2182,True,0,687,0.0
1138,True,0,194,0.0
508,True,0,58,0.0
380,True,0,24,0.0
650,True,0,93,0.0
801,True,0,118,0.0
227,True,0,2,0.0
602,True,0,133,0.0
263,True,0,10,0.0
406,True,0,31,0.0
48,True,0,14,0.0
443,True,0,48,0.0
548,True,0,76,0.0
818,True,0,113,0.0
227,True,0,21,0.0
554,True,0,309,0.0
1112,True,0,288,0.0
530,True,0,75,0.0
640,True,0,170,0.0
614,True,0,109,0.0
78,True,0,24,0.0
1137,True,0,93,0.0
1154,True,0,239,0.0
274,True,0,4,0.0
140,True,0,0,0.0
613,True,0,228,0.0
274,True,0,4,0.0
76,True,0,17,0.0
454,True,0,19,0.0
480,True,0,26,0.0
414,True,0,51,0.0
456,True,0,69,0.0
846,True,0,319,0.0
131,True,0,14,0.0
1900,True,0,762,0.0
1162,True,0,389,0.0
47,True,0,16,0.0
337,True,0,39,0.0
714,True,0,163,0.0
625,True,0,108,0.0
136,True,0,22,0.0
298,True,0,41,0.0
967,True,0,74,0.0
220,True,0,32,0.0
1074,True,0,464,0.0
350,True,0,55,0.0
486,True,0,88,0.0
573,True,0,200,0.0
932,True,0,105,0.0
330,True,0,9,0.0
190,True,0,37,0.0
1137,True,0,231,0.0
176,True,0,9,0.0
1000,True,0,294,0.0
1175,True,0,205,0.0
1246,True,0,100,0.0
674,True,0,75,0.0
231,True,0,29,0.0
76,True,0,23,0.0
218,True,0,4,0.0
574,True,0,138,0.0
308,True,0,5,0.0
438,True,0,228,0.0
720,True,0,96,0.0
332,True,0,48,0.0
66,True,0,26,0.0
713,True,0,119,0.0
244,True,0,7,0.0
592,True,0,79,0.0
491,True,0,52,0.0
330,True,0,44,0.0
166,True,0,0,0.0
476,True,0,61,0.0
233,True,0,21,0.0
317,True,0,41,0.0
734,True,0,115,0.0
735,True,0,251,0.0
727,True,0,101,0.0
845,True,0,143,0.0
464,True,0,54,0.0
477,True,0,46,0.0
819,True,0,117,0.0
633,True,0,130,0.0
533,True,0,75,0.0
45,True,0,12,0.0
672,True,0,150,0.0
939,True,0,107,0.0
836,True,0,318,0.0
866,True,0,135,0.0
318,True,0,39,0.0
349,True,0,38,0.0
464,True,0,72,0.0
9,True,0,2,0.0
649,True,0,73,0.0
353,True,0,41,0.0
837,True,0,146,0.0
292,True,0,32,0.0
493,True,0,81,0.0
1740,True,0,755,0.0
448,True,0,18,0.0
318,True,0,39,0.0
483,True,0,58,0.0
61,True,0,3,0.0
660,True,0,87,0.0
318,True,0,9,0.0
634,True,0,165,0.0
714,True,0,181,0.0
325,True,0,39,0.0
666,True,0,101,0.0
534,True,0,93,0.0
1110,True,0,316,0.0
49,True,0,16,0.0
712,True,0,165,0.0
1231,True,0,102,0.0
45,True,0,11,0.0
746,True,0,109,0.0
616,True,0,85,0.0
384,True,0,61,0.0
229,True,0,31,0.0
68,True,0,0,0.0
417,True,0,14,0.0
79,True,0,24,0.0
957,True,0,88,0.0
229,True,0,29,0.0
966,True,0,291,0.0
610,True,0,148,0.0
878,True,0,76,0.0
251,True,0,5,0.0
396,True,0,103,0.0
391,True,0,61,0.0
518,True,0,86,0.0
636,True,0,142,0.0
803,True,0,130,0.0
567,True,0,67,0.0
322,True,0,63,0.0
440,True,0,55,0.0
358,True,0,7,0.0
490,True,0,60,0.0
530,True,0,48,0.0
136,True,0,63,0.0
296,True,0,37,0.0
137,True,0,36,0.0
276,True,0,5,0.0
213,True,0,7,0.0
274,True,0,54,0.0
749,True,0,117,0.0
240,True,0,12,0.0
285,True,0,4,0.0
740,True,0,164,0.0
416,True,0,13,0.0
128,True,0,50,0.0
255,True,0,5,0.0
62,True,0,0,0.0
218,True,0,26,0.0
580,True,0,90,0.0
200,True,0,5,0.0
763,True,0,256,0.0
1792,True,0,534,0.0
619,True,0,79,0.0
119,True,0,51,0.0
263,True,0,28,0.0
963,True,0,295,0.0
53,True,0,11,0.0
655,True,0,95,0.0
29,True,0,1,0.0
122,True,0,75,0.0
125,True,0,3,0.0
42,True,0,7,0.0
789,True,0,196,0.0
1676,True,0,1034,0.0
1203,True,0,278,0.0
149,True,0,28,0.0
1043,True,0,84,0.0
390,True,0,51,0.0
796,True,0,144,0.0
183,True,0,3,0.0
362,True,0,39,0.0
480,True,0,32,0.0
651,True,0,169,0.0
884,True,0,145,0.0
629,True,0,91,0.0
31,True,0,7,0.0
1243,True,0,107,0.0
187,True,0,2,0.0
1070,True,0,320,0.0
1040,True,0,245,0.0
1141,True,0,300,0.0
1134,True,0,501,0.0
60,True,0,18,0.0
474,True,0,46,0.0
384,True,0,44,0.0
1309,True,0,304,0.0
155,True,0,6,0.0
781,True,0,159,0.0
66,True,0,20,0.0
73,True,0,21,0.0
478,True,0,68,0.0
613,True,0,145,0.0
706,True,0,101,0.0
362,True,0,7,0.0
79,True,0,16,0.0
1087,True,0,90,0.0
458,True,0,54,0.0
66,True,0,2,0.0
272,True,0,31,0.0
356,True,0,8,0.0
681,True,0,105,0.0
209,True,0,4,0.0
343,True,0,44,0.0
785,True,0,276,0.0
583,True,0,150,0.0
80,True,0,22,0.0
282,True,0,36,0.0
312,True,0,27,0.0
43,True,0,11,0.0
618,True,0,72,0.0
636,True,0,96,0.0
445,True,0,62,0.0
1196,True,0,117,0.0
1224,True,0,118,0.0
917,True,0,160,0.0
358,True,0,19,0.0
228,True,0,15,0.0
497,True,0,46,0.0
382,True,0,29,0.0
522,True,0,72,0.0
235,True,0,7,0.0
446,True,0,58,0.0
1087,True,0,93,0.0
973,True,0,240,0.0
902,True,0,317,0.0
79,True,0,20,0.0
126,True,0,1,0.0
520,True,0,38,0.0
179,True,0,2,0.0
336,True,0,36,0.0
286,True,0,52,0.0
906,True,0,162,0.0
331,True,0,38,0.0
46,True,0,16,0.0
351,True,0,37,0.0
194,True,0,2,0.0
1077,True,0,85,0.0
535,True,0,55,0.0
1337,True,0,527,0.0
704,True,0,120,0.0
1160,True,0,490,0.0
294,True,0,24,0.0
387,True,0,42,0.0
406,True,0,12,0.0
174,True,0,9,0.0
807,True,0,128,0.0
361,True,0,71,0.0
48,True,0,0,0.0
158,True,0,0,0.0
996,True,0,336,0.0
241,True,0,7,0.0
1651,True,0,511,0.0
284,True,0,10,0.0
234,True,0,30,0.0
1021,True,0,302,0.0
153,True,0,50,0.0
263,True,0,6,0.0
333,True,0,50,0.0
120,True,0,23,0.0
1131,True,0,94,0.0
393,True,0,28,0.0
75,True,0,20,0.0
586,True,0,140,0.0
511,True,0,135,0.0
180,True,0,7,0.0
1365,True,0,312,0.0
914,True,0,184,0.0
383,True,0,28,0.0
424,True,0,15,0.0
87,True,0,30,0.0
713,True,0,115,0.0
268,True,0,25,0.0
197,True,0,2,0.0
211,True,0,21,0.0
30,True,0,7,0.0
396,True,0,104,0.0
820,True,0,117,0.0
325,True,0,8,0.0
403,True,0,148,0.0
104,True,0,18,0.0
352,True,0,35,0.0
1002,True,0,256,0.0
263,True,0,15,0.0
1168,True,0,116,0.0
288,True,0,12,0.0
192,True,0,2,0.0
216,True,0,8,0.0
756,True,0,265,0.0
49,True,0,14,0.0
212,True,0,5,0.0
211,True,0,32,0.0
369,True,0,31,0.0
1356,True,0,358,0.0
116,True,0,1,0.0
189,True,0,1,0.0
739,True,0,261,0.0
83,True,0,11,0.0
325,True,0,32,0.0
240,True,0,26,0.0
347,True,0,37,0.0
711,True,0,176,0.0
946,True,0,68,0.0
784,True,0,68,0.0
47,True,0,10,0.0
524,True,0,58,0.0
1134,True,0,301,0.0
209,True,0,18,0.0
405,True,0,47,0.0
345,True,0,12,0.0
1158,True,0,225,0.0
306,True,0,37,0.0
895,True,0,231,0.0
1148,True,0,330,0.0
329,True,0,154,0.0
513,True,0,83,0.0
975,True,0,341,0.0
147,True,0,71,0.0
542,True,0,61,0.0
907,True,0,83,0.0
415,True,0,106,0.0
988,True,0,213,0.0
589,True,0,140,0.0
53,True,0,0,0.0
531,True,0,61,0.0
300,True,0,6,0.0
124,True,0,0,0.0
164,True,0,1,0.0
461,True,0,49,0.0
342,True,0,43,0.0
252,True,0,29,0.0
128,True,0,0,0.0
49,True,0,19,0.0
967,True,0,72,0.0
309,True,0,22,0.0
1294,True,0,378,0.0
425,True,0,49,0.0
46,True,0,11,0.0
123,True,0,27,0.0
758,True,0,281,0.0
287,True,0,4,0.0
533,True,0,62,0.0
342,True,0,21,0.0
1099,True,0,369,0.0
343,True,0,30,0.0
247,True,0,11,0.0
314,True,0,39,0.0
1054,True,0,103,0.0
140,True,0,4,0.0
783,True,0,72,0.0
717,True,0,85,0.0
71,True,0,20,0.0
412,True,0,53,0.0
438,True,0,52,0.0
1421,True,0,382,0.0
274,True,0,4,0.0
188,True,0,3,0.0
780,True,0,126,0.0
218,True,0,0,0.0
341,True,0,21,0.0
803,True,0,161,0.0
517,True,0,74,0.0
419,True,0,17,0.0
718,True,0,280,0.0
383,True,0,47,0.0
406,True,0,62,0.0
289,True,0,26,0.0
455,True,0,25,0.0
124,True,0,19,0.0
346,True,0,34,0.0
1315,True,0,304,0.0
451,True,0,21,0.0
589,True,0,77,0.0
458,True,0,31,0.0
251,True,0,28,0.0
214,True,0,10,0.0
359,True,0,60,0.0
438,True,0,76,0.0
314,True,0,17,0.0
315,True,0,24,0.0
1414,True,0,357,0.0
812,True,0,110,0.0
298,True,0,44,0.0
600,True,0,101,0.0
1116,True,0,287,0.0
386,True,0,46,0.0
275,True,0,4,0.0
552,True,0,179,0.0
707,True,0,120,0.0
443,True,0,107,0.0
298,True,0,30,0.0
1060,True,0,48,0.0
49,True,0,16,0.0
69,True,0,17,0.0
120,True,0,3,0.0
661,True,0,115,0.0
487,True,0,97,0.0
695,True,0,124,0.0
590,True,0,142,0.0
292,True,0,150,0.0
395,True,0,56,0.0
736,True,0,260,0.0
226,True,0,28,0.0
353,True,0,9,0.0
160,True,0,1,0.0
243,True,0,5,0.0
325,True,0,21,0.0
1592,True,0,541,0.0
554,True,0,66,0.0
712,True,0,105,0.0
934,True,0,104,0.0
421,True,0,14,0.0
668,True,0,89,0.0
291,True,0,35,0.0
357,True,0,39,0.0
140,True,0,19,0.0
976,True,0,342,0.0
420,True,0,13,0.0
410,True,0,92,0.0
430,True,0,58,0.0
633,True,0,76,0.0
321,True,0,30,0.0
463,True,0,88,0.0
965,True,0,283,0.0
1098,True,0,174,0.0
154,True,0,62,0.0
583,True,0,52,0.0
46,True,0,13,0.0
509,True,0,51,0.0
507,True,0,56,0.0
108,True,0,36,0.0
317,True,0,48,0.0
38,True,0,11,0.0
772,True,0,279,0.0
317,True,0,42,0.0
1170,True,0,100,0.0
366,True,0,10,0.0
1305,True,0,327,0.0
251,True,0,2,0.0
960,True,0,325,0.0
364,True,0,5,0.0
650,True,0,72,0.0
261,True,0,18,0.0
1153,True,0,79,0.0
169,True,0,60,0.0
636,True,0,116,0.0
246,True,0,21,0.0
307,True,0,67,0.0
926,True,0,103,0.0
31,True,0,6,0.0
656,True,0,96,0.0
408,True,0,27,0.0
246,True,0,11,0.0
166,True,0,5,0.0
379,True,0,29,0.0
613,True,0,87,0.0
1064,True,0,70,0.0
1149,True,0,386,0.0
383,True,0,66,0.0
78,True,0,20,0.0
837,True,0,254,0.0
255,True,0,33,0.0
529,True,0,171,0.0
504,True,0,61,0.0
219,True,0,110,0.0
811,True,0,156,0.0
30,True,0,0,0.0
1380,True,0,629,0.0
642,True,0,85,0.0
1013,True,0,298,0.0
1482,True,0,493,0.0
700,True,0,260,0.0
722,True,0,283,0.0
32,True,0,8,0.0
191,True,0,2,0.0
260,True,0,30,0.0
327,True,0,33,0.0
375,True,0,27,0.0
76,True,0,21,0.0
677,True,0,91,0.0
461,True,0,25,0.0
74,True,0,22,0.0
705,True,0,279,0.0
2163,True,0,948,0.0
985,True,0,60,0.0
524,True,0,66,0.0
122,True,0,2,0.0
795,True,0,140,0.0
743,True,0,126,0.0
250,True,0,26,0.0
561,True,0,90,0.0
165,True,0,1,0.0
157,True,0,6,0.0
597,True,0,61,0.0
500,True,0,34,0.0
215,True,0,7,0.0
216,True,0,4,0.0
402,True,0,75,0.0
225,True,0,5,0.0
631,True,0,88,0.0
694,True,0,124,0.0
245,True,0,2,0.0
783,True,0,56,0.0
414,True,0,46,0.0
439,True,0,54,0.0
416,True,0,126,0.0
1128,True,0,373,0.0
249,True,0,29,0.0
508,True,0,75,0.0
361,True,0,29,0.0
585,True,0,69,0.0
408,True,0,69,0.0
462,True,0,206,0.0
1938,True,0,422,0.0
1442,True,0,333,0.0
340,True,0,24,0.0
530,True,0,98,0.0
442,True,0,21,0.0
225,True,0,32,0.0
575,True,0,197,0.0
859,True,0,262,0.0
116,True,0,3,0.0
140,True,0,5,0.0
379,True,0,52,0.0
470,True,0,31,0.0
549,True,0,110,0.0
355,True,0,34,0.0
352,True,0,29,0.0
554,True,0,80,0.0
240,True,0,28,0.0
992,True,0,90,0.0
621,True,0,230,0.0
1266,True,0,103,0.0
209,True,0,4,0.0
357,True,0,59,0.0
613,True,0,174,0.0
1057,True,0,372,0.0
1085,True,0,200,0.0
292,True,0,11,0.0
281,True,0,37,0.0
712,True,0,267,0.0
257,True,0,26,0.0
256,True,0,12,0.0
513,True,0,73,0.0
721,True,0,188,0.0
364,True,0,45,0.0
86,True,0,38,0.0
653,True,0,242,0.0
134,True,0,0,0.0
306,True,0,31,0.0
265,True,0,57,0.0
606,True,0,158,0.0
278,True,0,5,0.0
742,True,0,88,0.0
480,True,0,49,0.0
92,True,0,0,0.0
344,True,0,37,0.0
75,True,0,20,0.0
811,True,0,47,0.0
199,True,0,5,0.0
1033,True,0,103,0.0
767,True,0,199,0.0
133,True,0,4,0.0
359,True,0,200,0.0
146,True,0,3,0.0
247,True,0,14,0.0
174,True,0,9,0.0
381,True,0,51,0.0
195,True,0,1,0.0
848,True,0,134,0.0
222,True,0,9,0.0
636,True,0,128,0.0
397,True,0,34,0.0
322,True,0,41,0.0
480,True,0,42,0.0
56,True,0,15,0.0
285,True,0,38,0.0
612,True,0,79,0.0
944,True,0,191,0.0
400,True,0,51,0.0
273,True,0,14,0.0
944,True,0,110,0.0
297,True,0,18,0.0
217,True,0,0,0.0
251,True,0,24,0.0
541,True,0,81,0.0
306,True,0,16,0.0
425,True,0,64,0.0
154,True,0,62,0.0
41,True,0,10,0.0
380,True,0,53,0.0
442,True,0,43,0.0
668,True,0,88,0.0
231,True,0,17,0.0
402,True,0,44,0.0
564,True,0,67,0.0
683,True,0,121,0.0
697,True,0,114,0.0
1087,True,0,95,0.0
54,True,0,13,0.0
222,True,0,34,0.0
204,True,0,1,0.0
407,True,0,12,0.0
273,True,0,38,0.0
231,True,0,13,0.0
1146,True,0,199,0.0
1001,True,0,328,0.0
253,True,0,19,0.0
890,True,0,316,0.0
353,True,0,45,0.0
516,True,0,44,0.0
52,True,0,5,0.0
758,True,0,163,0.0
405,True,0,8,0.0
1994,True,0,898,0.0
478,True,0,71,0.0
637,True,0,101,0.0
556,True,0,82,0.0
654,True,0,197,0.0
403,True,0,50,0.0
154,True,0,3,0.0
81,True,0,35,0.0
1495,True,0,634,0.0
509,True,0,39,0.0
78,True,0,19,0.0
447,True,0,50,0.0
726,True,0,234,0.0
227,True,0,20,0.0
174,True,0,9,0.0
261,True,0,3,0.0
567,True,0,50,0.0
1152,True,0,388,0.0
341,True,0,22,0.0
497,True,0,60,0.0
573,True,0,135,0.0
303,True,0,34,0.0
282,True,0,42,0.0
199,True,0,2,0.0
235,True,0,29,0.0
624,True,0,87,0.0
374,True,0,35,0.0
586,True,0,140,0.0
58,True,0,14,0.0
286,True,0,37,0.0
1051,True,0,52,0.0
478,True,0,23,0.0
348,True,0,22,0.0
1172,True,0,80,0.0
284,True,0,32,0.0
388,True,0,33,0.0
83,True,0,24,0.0
214,True,0,12,0.0
566,True,0,66,0.0
456,True,0,49,0.0
142,True,0,0,0.0
234,True,0,94,0.0
150,True,0,56,0.0
563,True,0,147,0.0
192,True,0,2,0.0
234,True,0,21,0.0
438,True,0,47,0.0
217,True,0,31,0.0
266,True,0,30,0.0
277,True,0,3,0.0
254,True,0,31,0.0
53,True,0,14,0.0
439,True,0,82,0.0
287,True,0,27,0.0
1260,True,0,276,0.0
281,True,0,22,0.0
718,True,0,119,0.0
446,True,0,47,0.0
149,True,0,26,0.0
198,True,0,25,0.0
310,True,0,35,0.0
237,True,0,13,0.0
761,True,0,74,0.0
33,True,0,7,0.0
1023,True,0,290,0.0
323,True,0,69,0.0
861,True,0,82,0.0
506,True,0,134,0.0
48,True,0,17,0.0
460,True,0,75,0.0
33,True,0,0,0.0
578,True,0,90,0.0
562,True,0,46,0.0
95,True,0,39,0.0
827,True,0,58,0.0
379,True,0,12,0.0
712,True,0,122,0.0
398,True,0,29,0.0
634,True,0,84,0.0
430,True,0,19,0.0
158,True,0,1,0.0
1128,True,0,194,0.0
353,True,0,7,0.0
710,True,0,71,0.0
580,True,0,47,0.0
1473,True,0,453,0.0
462,True,0,78,0.0
288,True,0,25,0.0
552,True,0,80,0.0
403,True,0,54,0.0
539,True,0,258,0.0
372,True,0,66,0.0
626,True,0,128,0.0
358,True,0,42,0.0
440,True,0,58,0.0
282,True,0,22,0.0
1345,True,0,354,0.0
1156,True,0,489,0.0
457,True,0,23,0.0
84,True,0,51,0.0
1138,True,0,192,0.0
386,True,0,37,0.0
237,True,0,27,0.0
168,True,0,3,0.0
286,True,0,16,0.0
598,True,0,141,0.0
1493,True,0,517,0.0
380,True,0,36,0.0
362,True,0,23,0.0
660,True,0,85,0.0
1055,True,0,253,0.0
73,True,0,0,0.0
574,True,0,191,0.0
42,True,0,13,0.0
79,True,0,20,0.0
36,True,0,12,0.0
671,True,0,100,0.0
626,True,0,77,0.0
850,True,0,175,0.0
799,True,0,83,0.0
460,True,0,47,0.0
658,True,0,365,0.0
257,True,0,21,0.0
654,True,0,86,0.0
654,True,0,158,0.0
51,True,0,12,0.0
1218,True,0,102,0.0
162,True,0,6,0.0
1567,True,0,249,0.0
60,True,0,18,0.0
396,True,0,105,0.0
308,True,0,159,0.0
170,True,0,7,0.0
765,True,0,257,0.0
552,True,0,63,0.0
773,True,0,278,0.0
365,True,0,7,0.0
644,True,0,111,0.0
383,True,0,25,0.0
500,True,0,59,0.0
710,True,0,101,0.0
717,True,0,231,0.0
683,True,0,225,0.0
757,True,0,272,0.0
1111,True,0,395,0.0
1029,True,0,134,0.0
1292,True,0,140,0.0
1209,True,0,99,0.0
40,True,0,0,0.0
453,True,0,23,0.0
165,True,0,1,0.0
97,True,0,20,0.0
146,True,0,60,0.0
273,True,0,36,0.0
2068,True,0,645,0.0
684,True,0,136,0.0
886,True,0,197,0.0
726,True,0,253,0.0
417,True,0,14,0.0
329,True,0,32,0.0
792,True,0,240,0.0
553,True,0,70,0.0
774,True,0,95,0.0
70,True,0,25,0.0
247,True,0,30,0.0
392,True,0,30,0.0
376,True,0,21,0.0
290,True,0,27,0.0
939,True,0,69,0.0
719,True,0,181,0.0
142,True,0,18,0.0
947,True,0,105,0.0
568,True,0,61,0.0
280,True,0,38,0.0
662,True,0,86,0.0
256,True,0,14,0.0
947,True,0,72,0.0
762,True,0,225,0.0
74,True,0,16,0.0
293,True,0,31,0.0
212,True,0,6,0.0
721,True,0,97,0.0
519,True,0,56,0.0
224,True,0,7,0.0
921,True,0,58,0.0
530,True,0,69,0.0
18,True,0,2,0.0
1107,True,0,93,0.0
444,True,0,48,0.0
582,True,0,48,0.0
669,True,0,113,0.0
1692,True,0,536,0.0
205,True,0,3,0.0
49,True,0,14,0.0
52,True,0,18,0.0
711,True,0,118,0.0
178,True,0,3,0.0
276,True,0,5,0.0
1304,True,0,382,0.0
520,True,0,138,0.0
72,True,0,28,0.0
1162,True,0,181,0.0
625,True,0,109,0.0
699,True,0,79,0.0
140,True,0,4,0.0
57,True,0,17,0.0
592,True,0,140,0.0
542,True,0,83,0.0
90,True,0,28,0.0
932,True,0,340,0.0
796,True,0,240,0.0
618,True,0,175,0.0
427,True,0,68,0.0
272,True,0,14,0.0
927,True,0,86,0.0
681,True,0,119,0.0
320,True,0,24,0.0
487,True,0,50,0.0
267,True,0,9,0.0
625,True,0,231,0.0
439,True,0,79,0.0
810,True,0,157,0.0
796,True,0,277,0.0
710,True,0,228,0.0
40,True,0,10,0.0
666,True,0,223,0.0
653,True,0,95,0.0
557,True,0,96,0.0
271,True,0,9,0.0
221,True,0,20,0.0
372,True,0,36,0.0
346,True,0,50,0.0
569,True,0,59,0.0
483,True,0,57,0.0
250,True,0,12,0.0
1146,True,0,197,0.0
645,True,0,85,0.0
802,True,0,115,0.0
619,True,0,226,0.0
1426,True,0,339,0.0
652,True,0,90,0.0
583,True,0,69,0.0
454,True,0,20,0.0
164,True,0,4,0.0
136,True,0,6,0.0
2212,True,0,989,0.0
803,True,0,120,0.0
900,True,0,96,0.0
399,True,0,34,0.0
607,True,0,126,0.0
933,True,0,346,0.0
314,True,0,40,0.0
764,True,0,128,0.0
471,True,0,78,0.0
415,True,0,52,0.0
1025,True,0,302,0.0
188,True,0,2,0.0
305,True,0,35,0.0
793,True,0,145,0.0
50,True,0,18,0.0
384,True,0,35,0.0
119,True,0,2,0.0
882,True,0,272,0.0
855,True,0,262,0.0
304,True,0,48,0.0
81,True,0,28,0.0
426,True,0,54,0.0
991,True,0,101,0.0
190,True,0,1,0.0
716,True,0,232,0.0
174,True,0,0,0.0
252,True,0,11,0.0
542,True,0,39,0.0
1010,True,0,88,0.0
343,True,0,50,0.0
584,True,0,70,0.0
106,True,0,36,0.0
329,True,0,8,0.0
386,True,0,47,0.0
423,True,0,49,0.0
1234,True,0,330,0.0
994,True,0,79,0.0
600,True,0,88,0.0
264,True,0,4,0.0
342,True,0,42,0.0
121,True,0,1,0.0
1040,True,0,93,0.0
176,True,0,0,0.0
955,True,0,75,0.0
379,True,0,50,0.0
199,True,0,2,0.0
623,True,0,85,0.0
1195,True,0,317,0.0
49,True,0,0,0.0
85,True,0,19,0.0
285,True,0,8,0.0
1049,True,0,91,0.0
257,True,0,16,0.0
337,True,0,40,0.0
175,True,0,0,0.0
720,True,0,88,0.0
1200,True,0,231,0.0
215,True,0,10,0.0
1105,True,0,393,0.0
574,True,0,135,0.0
192,True,0,1,0.0
370,True,0,40,0.0
621,True,0,84,0.0
1132,True,0,193,0.0
339,True,0,22,0.0
243,True,0,24,0.0
99,True,0,9,0.0
726,True,0,282,0.0
1088,True,0,268,0.0
891,True,0,339,0.0
616,True,0,225,0.0
419,True,0,47,0.0
605,True,0,142,0.0
1031,True,0,337,0.0
120,True,0,7,0.0
704,True,0,229,0.0
371,True,0,47,0.0
269,True,0,8,0.0
1050,True,0,99,0.0
517,True,0,43,0.0
78,True,0,21,0.0
333,True,0,25,0.0
91,True,0,35,0.0
957,True,0,111,0.0
166,True,0,70,0.0
1132,True,0,559,0.0
288,True,0,32,0.0
1130,True,0,94,0.0
258,True,0,9,0.0
712,True,0,261,0.0
46,True,0,9,0.0
1167,True,0,497,0.0
405,True,0,52,0.0
969,True,0,191,0.0
720,True,0,322,0.0
820,True,0,119,0.0
849,True,0,67,0.0
51,True,0,18,0.0
767,True,0,111,0.0
356,True,0,29,0.0
2070,True,0,990,0.0
392,True,0,40,0.0
531,True,0,168,0.0
289,True,0,37,0.0
202,True,0,7,0.0
1725,True,0,915,0.0
365,True,0,11,0.0
142,True,0,3,0.0
645,True,0,94,0.0
173,True,0,6,0.0
1145,True,0,195,0.0
42,True,0,8,0.0
474,True,0,24,0.0
199,True,0,24,0.0
267,True,0,12,0.0
287,True,0,25,0.0
342,True,0,58,0.0
362,True,0,59,0.0
479,True,0,24,0.0
365,True,0,27,0.0
486,True,0,124,0.0
35,True,0,10,0.0
301,True,0,31,0.0
345,True,0,9,0.0
329,True,0,36,0.0
279,True,0,22,0.0
534,True,0,77,0.0
281,True,0,22,0.0
678,True,0,110,0.0
396,True,0,33,0.0
1344,True,0,467,0.0
233,True,0,21,0.0
584,True,0,83,0.0
124,True,0,22,0.0
45,True,0,12,0.0
402,True,0,12,0.0
315,True,0,40,0.0
297,True,0,33,0.0
275,True,0,11,0.0
515,True,0,61,0.0
192,True,0,5,0.0
856,True,0,63,0.0
111,True,0,36,0.0
371,True,0,49,0.0
71,True,0,19,0.0
1003,True,0,293,0.0
801,True,0,123,0.0
504,True,0,72,0.0
122,True,0,16,0.0
645,True,0,116,0.0
646,True,0,83,0.0
297,True,0,27,0.0
291,True,0,24,0.0
